year,gender,rank,name,count
1979,female,45,Kirsty,106
1979,female,46,Kathryn,103
1979,female,47,Paula,101
1979,female,48,Amber,99
1979,female,49,Sharon,97
1979,female,50,Susan,97
1979,female,51,Joanna,95
1979,female,52,Charlotte,95
1979,female,53,Toni,94
1979,female,54,Nicole,93
1979,female,55,Katie,93
1979,female,56,Jane,93
1979,female,57,Tina,89
1979,female,58,Stephanie,88
1979,female,59,Christine,88
1979,female,60,Shannon,84
1979,female,61,Maria,84
1979,female,62,Caroline,83
1979,female,63,Donna,81
1979,female,64,Erin,78
1979,female,65,Julia,76
1979,female,66,Rochelle,75
1979,female,67,Hannah,75
1979,female,68,Olivia,73
1979,female,69,Jacqueline,72
1979,female,70,Alison,72
1979,female,71,Bridget,72
1979,female,72,Lauren,71
1979,female,73,Emily,71
1979,female,74,Wendy,70
1979,female,75,Anita,70
1979,female,76,Linda,69
1979,female,77,Leanne,69
1979,female,78,Jolene,68
1979,female,79,Teresa,67
1979,female,80,Laura,66
1979,female,81,Kirsten,65
1979,female,82,Aimee,65
1979,female,83,Ruth,63
1979,female,84,Philippa,63
1979,female,85,Samantha,62
1979,female,86,Naomi,62
1979,female,87,Marie,61
1979,female,88,Jade,61
1979,female,89,Christina,61
1979,female,90,Mary,60
1979,female,91,Sara,59
1979,female,92,Jodie,59
1979,female,93,Alice,59
1979,female,94,Shelley,57
1979,female,95,Suzanne,56
1979,female,96,Heather,56
1979,female,97,Cherie,55
1979,female,98,Belinda,54
1979,female,99,Sally,53
1979,female,100,Lucy,53
2011,female,1,Ruby,335
2011,female,2,Olivia,324
2011,female,3,Sophie,309
2011,female,4,Isabella,277
2011,female,5,Charlotte,258
2011,female,6,Grace,246
2011,female,7,Ella,243
2011,female,8,Lily,241
2011,female,9,Emily,231
2011,female,10,Amelia,227
2011,female,11,Chloe,220
2011,female,12,Ava,205
2011,female,13,Isla,198
2011,female,14,Emma,189
2011,female,15,Sophia,179
2011,female,16,Zoe,175
2011,female,17,Lucy,169
2011,female,18,Mia,165
2011,female,19,Paige,152
2011,female,20,Madison,151
2011,female,21,Georgia,145
2011,female,22,Jessica,142
2011,female,23,Hannah,132
2011,female,24,Eva,124
2011,female,25,Sienna,123
2011,female,26,Bella,119
2011,female,27,Holly,108
2011,female,28,Summer,107
2011,female,29,Stella,106
2011,female,30,Alexis,105
2011,female,31,Mila,104
2011,female,32,Maia,100
2011,female,33,Abigail,96
2011,female,34,Eden,96
2011,female,35,Elizabeth,91
2011,female,36,Samantha,85
2011,female,37,Isabelle,85
2011,female,38,Nevaeh,84
2011,female,39,Lilly,84
2011,female,40,Maddison,84
2011,female,41,Zara,83
2011,female,42,Sarah,83
2011,female,43,Anna,82
2011,female,44,Alice,81
2011,female,45,Amber,80
2011,female,46,Addison,80
2011,female,47,Sofia,79
2011,female,48,Brooke,79
2011,female,49,Mackenzie,79
2011,female,50,Scarlett,76
2011,female,51,Jade,76
2011,female,52,Mikayla,75
2011,female,53,Molly,72
2011,female,54,Kayla,72
2011,female,55,Hazel,71
2011,female,56,Leah,71
2011,female,57,Alyssa,68
2011,female,58,Kate,65
2011,female,59,Jasmine,64
2011,female,60,Taylor,62
2011,female,61,Willow,62
2011,female,62,Aaliyah,62
2011,female,63,Pippa,61
2011,female,64,Brooklyn,60
2011,female,65,Phoebe,60
2011,female,66,Faith,58
2011,female,67,Caitlin,58
2011,female,68,Annabelle,58
2011,female,69,Aria,58
2011,female,70,Violet,57
2011,female,71,Amy,57
2011,female,72,Peyton,57
2011,female,73,Hayley,56
2011,female,74,Isabel,56
2011,female,75,Olive,55
2011,female,76,Ayla,54
2011,female,77,Poppy,54
2011,female,78,Katie,53
2011,female,79,Manaia,52
2011,female,80,Keira,51
2011,female,81,Evelyn,51
2011,female,82,Savannah,49
2011,female,83,Ellie,49
2011,female,84,Alexandra,49
2011,female,85,Rebecca,48
2011,female,86,Layla,48
2011,female,87,Elise,48
2011,female,88,Natalie,48
2011,female,89,Victoria,48
2011,female,90,Tayla,48
2011,female,91,Angel,47
2011,female,92,Millie,46
2011,female,93,Lucia,45
2011,female,94,Nina,44
2011,female,95,Sasha,44
2011,female,96,Maria,44
2011,female,97,Lauren,44
2011,female,98,Khloe,43
2011,female,99,Isobel,43
2011,female,100,Ariana,43
1971,female,1,Lisa,674
1971,female,2,Michelle,662
1971,female,3,Rachel,584
1971,female,4,Joanne,567
1971,female,5,Nicola,470
1971,female,6,Karen,465
1971,female,7,Tracey,457
1971,female,8,Angela,413
1971,female,9,Tania,386
1971,female,10,Deborah,339
1971,female,11,Amanda,334
1971,female,12,Tracy,328
1971,female,13,Sarah,326
1971,female,14,Kelly,319
1971,female,15,Kim,305
1971,female,16,Julie,285
1971,female,17,Susan,273
1971,female,18,Vanessa,273
1971,female,19,Fiona,271
1971,female,20,Andrea,267
1971,female,21,Donna,265
1971,female,22,Rebecca,258
1971,female,23,Catherine,244
1971,female,24,Sharon,243
1971,female,25,Rachael,242
1971,female,26,Jacqueline,231
1971,female,27,Paula,218
1971,female,28,Melanie,207
1971,female,29,Elizabeth,207
1971,female,30,Christine,207
1971,female,31,Jennifer,203
1971,female,32,Wendy,198
1971,female,33,Helen,196
1971,female,34,Suzanne,194
1971,female,35,Megan,194
1971,female,36,Joanna,186
1971,female,37,Leanne,178
1971,female,38,Sandra,177
1971,female,39,Tina,175
1971,female,40,Rochelle,175
1971,female,41,Kathryn,168
1971,female,42,Jane,168
1971,female,43,Anna,168
1971,female,44,Victoria,164
1971,female,45,Melissa,164
1971,female,46,Janine,162
1971,female,47,Katrina,160
1971,female,48,Maria,155
1971,female,49,Shelley,151
1971,female,50,Louise,151
1971,female,51,Stephanie,140
1971,female,52,Linda,137
1971,female,53,Robyn,131
1971,female,54,Justine,126
1971,female,55,Cheryl,126
1971,female,56,Patricia,123
1971,female,57,Nicole,122
1971,female,58,Toni,112
1971,female,59,Carolyn,109
1971,female,60,Teresa,108
1971,female,61,Denise,108
1971,female,62,Mary,106
1971,female,63,Vicki,104
1971,female,64,Tanya,103
1971,female,65,Belinda,101
1971,female,66,Bronwyn,99
1971,female,67,Alison,96
1971,female,68,Caroline,96
1971,female,69,Heather,94
1971,female,70,Kirsten,93
1971,female,71,Bridget,93
1971,female,72,Emma,91
1971,female,73,Margaret,90
1971,female,74,Cherie,88
1971,female,75,Maree,87
1971,female,76,Kerry,87
1971,female,77,Sheryl,86
1971,female,78,Sally,85
1971,female,79,Sonya,85
1971,female,80,Katherine,85
1971,female,81,Brenda,84
1971,female,82,Debra,84
1971,female,83,Anne,84
1971,female,84,Claire,84
1971,female,85,Diane,82
1971,female,86,Pauline,81
1971,female,87,Julia,81
1971,female,88,Annette,81
1971,female,89,Sharlene,79
1971,female,90,Debbie,79
1971,female,91,Natasha,78
1971,female,92,Kirsty,76
1971,female,93,Philippa,75
1971,female,94,Anita,75
1971,female,95,Raewyn,74
1971,female,96,Carol,70
1971,female,97,Karyn,69
1971,female,98,Penelope,68
1971,female,99,Kathleen,68
1971,female,100,Barbara,68
2003,female,1,Emma,379
2003,female,2,Sophie,307
2003,female,3,Ella,302
2003,female,4,Emily,292
2003,female,5,Jessica,291
2003,female,6,Hannah,283
2003,female,7,Olivia,278
2003,female,8,Grace,248
2003,female,9,Charlotte,243
2003,female,10,Georgia,221
2003,female,11,Sarah,192
2003,female,12,Paige,190
2003,female,13,Isabella,186
2003,female,14,Caitlin,184
2003,female,15,Lucy,179
2003,female,16,Holly,168
2003,female,17,Samantha,160
2003,female,18,Brooke,154
2003,female,19,Kate,146
2003,female,20,Lily,141
2003,female,21,Madison,140
2003,female,22,Ruby,136
2003,female,23,Chloe,133
2003,female,24,Jade,132
2003,female,25,Amy,128
2003,female,26,Anna,120
2003,female,27,Amelia,118
2003,female,28,Mia,113
2003,female,29,Jasmine,112
2003,female,30,Hayley,109
2003,female,31,Molly,103
2003,female,32,Laura,99
2003,female,33,Rebecca,97
2003,female,34,Amber,96
2003,female,35,Jorja,96
2003,female,36,Zoe,95
2003,female,37,Alyssa,94
2003,female,38,Katie,93
2003,female,39,Kayla,92
2003,female,40,Danielle,91
2003,female,41,Tayla,88
2003,female,42,Elizabeth,87
2003,female,43,Maia,87
2003,female,44,Abigail,86
2003,female,45,Paris,86
2003,female,46,Nicole,78
2003,female,47,Phoebe,78
2003,female,48,Victoria,77
2003,female,49,Sophia,76
2003,female,50,Brianna,75
2003,female,51,Ashleigh,74
2003,female,52,Alexandra,73
2003,female,53,Rachel,71
2003,female,54,Courtney,69
2003,female,55,Lauren,69
2003,female,56,Maddison,69
2003,female,57,Leah,67
2003,female,58,Alice,66
2003,female,59,Ashley,66
2003,female,60,Mikayla,64
2003,female,61,Nikita,64
2003,female,62,Aaliyah,63
2003,female,63,Abby,60
2003,female,64,Angel,60
2003,female,65,Megan,59
2003,female,66,Rose,59
2003,female,67,Faith,58
2003,female,68,Gemma,58
2003,female,69,Summer,58
2003,female,70,Trinity,57
2003,female,71,Eva,55
2003,female,72,Stella,55
2003,female,73,Gabrielle,54
2003,female,74,Aimee,52
2003,female,75,Jordan,52
2003,female,76,Madeline,52
2003,female,77,Ariana,51
2003,female,78,Natasha,51
2003,female,79,Zara,50
2003,female,80,Mackenzie,49
2003,female,81,Rebekah,49
2003,female,82,Brooklyn,48
2003,female,83,Bella,47
2003,female,84,Jennifer,47
2003,female,85,Chelsea,46
2003,female,86,Claudia,46
2003,female,87,Maria,44
2003,female,88,Taylor,44
2003,female,89,Harmony,43
2003,female,90,Hope,43
2003,female,91,Renee,43
2003,female,92,Tiana,43
2003,female,93,Ava,42
2003,female,94,Eden,42
2003,female,95,Isabelle,42
2003,female,96,Lydia,42
2003,female,97,Piper,42
2003,female,98,Kyla,41
2003,female,99,Abbey,40
2003,female,100,Maya,40
1987,female,1,Sarah,724
1987,female,2,Jessica,489
1987,female,3,Emma,370
1987,female,4,Amanda,341
1987,female,5,Nicole,322
1987,female,6,Rebecca,301
1987,female,7,Amy,299
1987,female,8,Samantha,265
1987,female,9,Melissa,264
1987,female,10,Anna,262
1987,female,11,Lisa,261
1987,female,12,Rachel,241
1987,female,13,Hannah,223
1987,female,14,Michelle,215
1987,female,15,Laura,212
1987,female,16,Stacey,211
1987,female,17,Kate,199
1987,female,18,Stephanie,190
1987,female,19,Natasha,190
1987,female,20,Renee,175
1987,female,21,Elizabeth,175
1987,female,22,Nicola,173
1987,female,23,Kelly,170
1987,female,24,Kylie,163
1987,female,25,Jenna,154
1987,female,26,Danielle,148
1987,female,27,Jennifer,143
1987,female,28,Victoria,141
1987,female,29,Gemma,141
1987,female,30,Hayley,140
1987,female,31,Ashleigh,136
1987,female,32,Megan,134
1987,female,33,Claire,131
1987,female,34,Natalie,130
1987,female,35,Ashley,126
1987,female,36,Emily,123
1987,female,37,Charlotte,123
1987,female,38,Sophie,118
1987,female,39,Angela,118
1987,female,40,Olivia,117
1987,female,41,Holly,117
1987,female,42,Katie,112
1987,female,43,Kimberley,111
1987,female,44,Kayla,107
1987,female,45,Courtney,107
1987,female,46,Catherine,102
1987,female,47,Erin,100
1987,female,48,Lucy,98
1987,female,49,Lauren,97
1987,female,50,Aimee,96
1987,female,51,Tracey,95
1987,female,52,Rachael,95
1987,female,53,Alice,93
1987,female,54,Vanessa,92
1987,female,55,Alexandra,91
1987,female,56,Melanie,89
1987,female,57,Katherine,89
1987,female,58,Louise,87
1987,female,59,Jasmine,86
1987,female,60,Christina,86
1987,female,61,Toni,85
1987,female,62,Monique,84
1987,female,63,Kathryn,83
1987,female,64,Chloe,83
1987,female,65,Chelsea,83
1987,female,66,Tania,81
1987,female,67,Katrina,77
1987,female,68,Sara,76
1987,female,69,Julia,76
1987,female,70,Grace,76
1987,female,71,Kirsty,74
1987,female,72,Shannon,73
1987,female,73,Maria,70
1987,female,74,Amber,70
1987,female,75,Brooke,70
1987,female,76,Jade,67
1987,female,77,Alana,67
1987,female,78,Krystal,66
1987,female,79,Rochelle,65
1987,female,80,Andrea,65
1987,female,81,Casey,64
1987,female,82,Helen,62
1987,female,83,Jamie,61
1987,female,84,Alicia,61
1987,female,85,Amelia,61
1987,female,86,Tara,60
1987,female,87,Christine,59
1987,female,88,Nikki,57
1987,female,89,Jessie,56
1987,female,90,Cassandra,55
1987,female,91,Bridget,52
1987,female,92,Fiona,51
1987,female,93,Gina,51
1987,female,94,Whitney,50
1987,female,95,Tessa,50
1987,female,96,Joanna,50
1987,female,97,Leah,49
1987,female,98,Anita,49
1987,female,99,Mary,48
1987,female,100,Kirsten,47
2019,female,1,Amelia,255
2019,female,2,Charlotte,248
2019,female,3,Isla,232
2019,female,4,Olivia,225
2019,female,5,Ruby,206
2019,female,6,Sophie,190
2019,female,7,Harper,188
2019,female,8,Mila,187
2019,female,9,Willow,186
2019,female,10,Ava,185
2019,female,11,Grace,181
2019,female,12,Ella,179
2019,female,13,Emily,174
2019,female,14,Isabella,171
2019,female,15,Mia,167
2019,female,16,Zoe,161
2019,female,17,Chloe,151
2019,female,18,Hazel,151
2019,female,19,Lily,148
2019,female,20,Lucy,147
2019,female,21,Sophia,145
2019,female,22,Evelyn,132
2019,female,23,Aria,130
2019,female,24,Ivy,123
2019,female,25,Georgia,120
2019,female,26,Matilda,111
2019,female,27,Emma,110
2019,female,28,Evie,105
2019,female,29,Scarlett,102
2019,female,30,Abigail,101
2019,female,31,Thea,100
2019,female,32,Freya,100
2019,female,33,Riley,92
2019,female,34,Layla,92
2019,female,35,Sienna,89
2019,female,36,Maia,89
2019,female,37,Poppy,88
2019,female,38,Mackenzie,88
2019,female,39,Millie,87
2019,female,40,Zara,86
2019,female,41,Ellie,85
2019,female,42,Indie,85
2019,female,43,Maddison,84
2019,female,44,Olive,84
2019,female,45,Eva,84
2019,female,46,Frankie,83
2019,female,47,Ayla,82
2019,female,48,Piper,81
2019,female,49,Alice,81
2019,female,50,Violet,77
2019,female,51,Luna,77
2019,female,52,Bella,76
2019,female,53,Hannah,75
2019,female,54,Isabelle,75
2019,female,55,Florence,72
2019,female,56,Sadie,69
2019,female,57,Emilia,68
2019,female,58,Elizabeth,68
2019,female,59,Sofia,68
2019,female,60,Stella,67
2019,female,61,Eden,67
2019,female,62,Aurora,67
2019,female,63,Phoebe,66
2019,female,64,Eleanor,64
2019,female,65,Amber,62
2019,female,66,Penelope,61
2019,female,67,Quinn,60
2019,female,68,Jasmine,55
2019,female,69,Madison,55
2019,female,70,Aaliyah,53
2019,female,71,Summer,52
2019,female,72,Harriet,52
2019,female,73,Holly,51
2019,female,74,Imogen,51
2019,female,75,Kiara,51
2019,female,76,Cora,50
2019,female,77,Elsie,50
2019,female,78,Billie,49
2019,female,79,Amaia,49
2019,female,80,Nina,49
2019,female,81,Addison,48
2019,female,82,Leah,48
2019,female,83,Maisie,48
2019,female,84,Lilly,47
2019,female,85,Jessica,46
2019,female,86,Harlow,44
2019,female,87,Heidi,44
2019,female,88,Lola,44
2019,female,89,Rose,44
2019,female,90,Annabelle,44
2019,female,91,Anna,44
2019,female,92,Peyton,44
2019,female,93,Charlie,43
2019,female,94,Daisy,43
2019,female,95,Esther,43
2019,female,96,Victoria,42
2019,female,97,Ada,42
2019,female,98,Marley,42
2019,female,99,Zoey,41
2019,female,100,Sarah,41
1958,female,1,Susan,915
1958,female,2,Karen,808
1958,female,3,Christine,609
1958,female,4,Jennifer,458
1958,female,5,Margaret,428
1958,female,6,Deborah,415
1958,female,7,Linda,409
1958,female,8,Wendy,402
1958,female,9,Elizabeth,399
1958,female,10,Judith,370
1958,female,11,Robyn,356
1958,female,12,Helen,351
1958,female,13,Julie,344
1958,female,14,Patricia,341
1958,female,15,Sandra,339
1958,female,16,Mary,315
1958,female,17,Barbara,306
1958,female,18,Sharon,305
1958,female,19,Diane,301
1958,female,20,Lynette,299
1958,female,21,Carol,275
1958,female,22,Debra,269
1958,female,23,Anne,263
1958,female,24,Catherine,257
1958,female,25,Suzanne,237
1958,female,26,Heather,236
1958,female,27,Joanne,232
1958,female,28,Denise,226
1958,female,29,Pamela,225
1958,female,30,Janice,218
1958,female,31,Raewyn,207
1958,female,32,Janet,199
1958,female,33,Jane,188
1958,female,34,Vicki,186
1958,female,35,Dianne,186
1958,female,36,Shirley,180
1958,female,37,Pauline,175
1958,female,38,Donna,175
1958,female,39,Carolyn,174
1958,female,40,Rosemary,173
1958,female,41,Lorraine,172
1958,female,42,Alison,171
1958,female,43,Kathleen,169
1958,female,44,Kathryn,166
1958,female,45,Yvonne,164
1958,female,46,Annette,162
1958,female,47,Lesley,146
1958,female,48,Ann,138
1958,female,49,Marie,134
1958,female,50,Lynda,134
1958,female,51,Jacqueline,133
1958,female,52,Gail,129
1958,female,53,Sally,128
1958,female,54,Fiona,128
1958,female,55,Jan,127
1958,female,56,Sheryl,125
1958,female,57,Jillian,125
1958,female,58,Colleen,125
1958,female,59,Kerry,120
1958,female,60,Gillian,118
1958,female,61,Cheryl,117
1958,female,62,Kay,116
1958,female,63,Brenda,115
1958,female,64,Angela,115
1958,female,65,Maree,114
1958,female,66,Diana,113
1958,female,67,Beverley,110
1958,female,68,Nicola,108
1958,female,69,Shona,104
1958,female,70,Maria,103
1958,female,71,Glenda,102
1958,female,72,Ruth,100
1958,female,73,Maureen,93
1958,female,74,Michelle,89
1958,female,75,Lynne,87
1958,female,76,Jeanette,87
1958,female,77,Andrea,87
1958,female,78,Kim,86
1958,female,79,Louise,84
1958,female,80,Glenys,84
1958,female,81,Caroline,83
1958,female,82,Paula,82
1958,female,83,Penelope,82
1958,female,84,Jocelyn,82
1958,female,85,Joy,81
1958,female,86,Sarah,80
1958,female,87,Michele,80
1958,female,88,Vivienne,79
1958,female,89,Josephine,79
1958,female,90,Bronwyn,79
1958,female,91,Adrienne,78
1958,female,92,Frances,75
1958,female,93,Stephanie,74
1958,female,94,Elaine,72
1958,female,95,Philippa,71
1958,female,96,Jill,71
1958,female,97,Janine,70
1958,female,98,Claire,69
1958,female,99,Victoria,68
1958,female,100,Teresa,68
1990,female,1,Jessica,602
1990,female,2,Sarah,551
1990,female,3,Samantha,489
1990,female,4,Emma,435
1990,female,5,Rebecca,358
1990,female,6,Nicole,350
1990,female,7,Hannah,339
1990,female,8,Melissa,284
1990,female,9,Amy,275
1990,female,10,Rachel,267
1990,female,11,Laura,261
1990,female,12,Danielle,249
1990,female,13,Stephanie,246
1990,female,14,Hayley,233
1990,female,15,Ashleigh,220
1990,female,16,Natasha,213
1990,female,17,Anna,213
1990,female,18,Kate,190
1990,female,19,Lauren,189
1990,female,20,Amanda,182
1990,female,21,Courtney,182
1990,female,22,Megan,179
1990,female,23,Elizabeth,178
1990,female,24,Emily,169
1990,female,25,Lisa,164
1990,female,26,Alexandra,161
1990,female,27,Kimberley,159
1990,female,28,Sophie,153
1990,female,29,Stacey,152
1990,female,30,Michelle,150
1990,female,31,Charlotte,149
1990,female,32,Kelly,148
1990,female,33,Holly,147
1990,female,34,Ashley,143
1990,female,35,Olivia,140
1990,female,36,Jasmine,139
1990,female,37,Victoria,134
1990,female,38,Shannon,131
1990,female,39,Chelsea,130
1990,female,40,Natalie,128
1990,female,41,Jennifer,128
1990,female,42,Nicola,125
1990,female,43,Chloe,125
1990,female,44,Renee,119
1990,female,45,Katherine,118
1990,female,46,Jessie,116
1990,female,47,Katie,115
1990,female,48,Alice,112
1990,female,49,Jade,107
1990,female,50,Catherine,106
1990,female,51,Claire,105
1990,female,52,Kelsey,103
1990,female,53,Amber,103
1990,female,54,Lucy,102
1990,female,55,Monique,99
1990,female,56,Brooke,98
1990,female,57,Zoe,95
1990,female,58,Gemma,93
1990,female,59,Christina,92
1990,female,60,Rachael,90
1990,female,61,Kathryn,89
1990,female,62,Jordan,89
1990,female,63,Aimee,89
1990,female,64,Caitlin,80
1990,female,65,Maria,79
1990,female,66,Grace,79
1990,female,67,Erin,79
1990,female,68,Casey,79
1990,female,69,Tessa,78
1990,female,70,Jamie,78
1990,female,71,Alana,77
1990,female,72,Toni,76
1990,female,73,Rebekah,75
1990,female,74,Melanie,70
1990,female,75,Jenna,70
1990,female,76,Vanessa,69
1990,female,77,Louise,68
1990,female,78,Sara,67
1990,female,79,Julia,67
1990,female,80,Tamara,65
1990,female,81,Katrina,63
1990,female,82,Joanna,62
1990,female,83,Kirsty,60
1990,female,84,Helen,60
1990,female,85,Amelia,58
1990,female,86,Georgia,57
1990,female,87,Brittany,57
1990,female,88,Tracey,56
1990,female,89,Kayla,56
1990,female,90,Cassandra,56
1990,female,91,Bridget,56
1990,female,92,Tania,54
1990,female,93,Morgan,54
1990,female,94,Kylie,54
1990,female,95,Leah,54
1990,female,96,Sinead,53
1990,female,97,Mary,53
1990,female,98,Nikita,53
1990,female,99,Angela,53
1990,female,100,Georgina,52
1974,female,1,Sarah,508
1974,female,2,Michelle,491
1974,female,3,Lisa,477
1974,female,4,Nicola,467
1974,female,5,Rachel,454
1974,female,6,Angela,438
1974,female,7,Rebecca,413
1974,female,8,Melanie,351
1974,female,9,Joanne,340
1974,female,10,Tracey,303
1974,female,11,Amanda,299
1974,female,12,Tania,266
1974,female,13,Karen,259
1974,female,14,Kim,244
1974,female,15,Fiona,239
1974,female,16,Vanessa,230
1974,female,17,Melissa,229
1974,female,18,Megan,228
1974,female,19,Katrina,227
1974,female,20,Kelly,220
1974,female,21,Deborah,219
1974,female,22,Anna,219
1974,female,23,Kylie,218
1974,female,24,Andrea,214
1974,female,25,Rachael,210
1974,female,26,Julie,210
1974,female,27,Elizabeth,200
1974,female,28,Donna,197
1974,female,29,Catherine,193
1974,female,30,Paula,186
1974,female,31,Natasha,184
1974,female,32,Tracy,174
1974,female,33,Emma,169
1974,female,34,Helen,162
1974,female,35,Jennifer,162
1974,female,36,Jane,150
1974,female,37,Shelley,148
1974,female,38,Kirsten,146
1974,female,39,Joanna,145
1974,female,40,Jacqueline,140
1974,female,41,Rochelle,138
1974,female,42,Louise,138
1974,female,43,Victoria,136
1974,female,44,Susan,135
1974,female,45,Bridget,135
1974,female,46,Sharon,134
1974,female,47,Stephanie,133
1974,female,48,Christine,131
1974,female,49,Tina,130
1974,female,50,Katherine,128
1974,female,51,Kathryn,127
1974,female,52,Leanne,125
1974,female,53,Belinda,123
1974,female,54,Wendy,121
1974,female,55,Janine,117
1974,female,56,Justine,115
1974,female,57,Suzanne,114
1974,female,58,Maria,114
1974,female,59,Nicole,109
1974,female,60,Bronwyn,107
1974,female,61,Sandra,102
1974,female,62,Kirsty,97
1974,female,63,Teresa,93
1974,female,64,Natalie,93
1974,female,65,Linda,93
1974,female,66,Claire,93
1974,female,67,Sally,92
1974,female,68,Toni,89
1974,female,69,Caroline,89
1974,female,70,Tanya,87
1974,female,71,Carolyn,87
1974,female,72,Robyn,84
1974,female,73,Anita,83
1974,female,74,Carla,83
1974,female,75,Vicki,81
1974,female,76,Kate,81
1974,female,77,Mary,80
1974,female,78,Patricia,80
1974,female,79,Hayley,78
1974,female,80,Cherie,78
1974,female,81,Heather,72
1974,female,82,Margaret,70
1974,female,83,Alison,69
1974,female,84,Kerry,67
1974,female,85,Julia,67
1974,female,86,Brenda,66
1974,female,87,Annette,66
1974,female,88,Maree,65
1974,female,89,Christina,65
1974,female,90,Carmen,65
1974,female,91,Charlotte,65
1974,female,92,Cindy,65
1974,female,93,Sharlene,63
1974,female,94,Sheree,63
1974,female,95,Sonya,63
1974,female,96,Philippa,63
1974,female,97,Debbie,63
1974,female,98,Stacey,62
1974,female,99,Kathleen,62
1974,female,100,Shona,61
2006,female,1,Charlotte,324
2006,female,2,Ella,320
2006,female,3,Sophie,295
2006,female,4,Emma,286
2006,female,5,Olivia,278
2006,female,6,Emily,277
2006,female,7,Grace,262
2006,female,8,Jessica,261
2006,female,9,Hannah,254
2006,female,10,Lily,234
2006,female,11,Isabella,224
2006,female,12,Lucy,194
2006,female,13,Chloe,190
2006,female,14,Ruby,174
2006,female,15,Georgia,168
2006,female,16,Paige,167
2006,female,17,Amelia,164
2006,female,18,Maia,161
2006,female,19,Zoe,161
2006,female,20,Madison,157
2006,female,21,Brooke,154
2006,female,22,Holly,150
2006,female,23,Samantha,150
2006,female,24,Sarah,149
2006,female,25,Mia,143
2006,female,26,Ava,142
2006,female,27,Jasmine,132
2006,female,28,Kate,123
2006,female,29,Hayley,122
2006,female,30,Caitlin,121
2006,female,31,Jade,114
2006,female,32,Sophia,105
2006,female,33,Amber,103
2006,female,34,Eva,102
2006,female,35,Molly,100
2006,female,36,Amy,96
2006,female,37,Katie,92
2006,female,38,Keira,91
2006,female,39,Anna,89
2006,female,40,Sienna,89
2006,female,41,Summer,88
2006,female,42,Zara,87
2006,female,43,Maddison,86
2006,female,44,Kayla,84
2006,female,45,Elizabeth,83
2006,female,46,Abigail,82
2006,female,47,Isla,82
2006,female,48,Brianna,80
2006,female,49,Danielle,78
2006,female,50,Rebecca,77
2006,female,51,Alyssa,76
2006,female,52,Jorja,74
2006,female,53,Leah,72
2006,female,54,Aaliyah,70
2006,female,55,Alexandra,68
2006,female,56,Tayla,68
2006,female,57,Ashley,67
2006,female,58,MacKenzie,67
2006,female,59,Phoebe,67
2006,female,60,Riley,67
2006,female,61,Lauren,65
2006,female,62,Alice,63
2006,female,63,Mya,63
2006,female,64,Stella,63
2006,female,65,Angel,58
2006,female,66,Eden,58
2006,female,67,Laura,57
2006,female,68,Kaitlyn,56
2006,female,69,Mikayla,56
2006,female,70,Poppy,56
2006,female,71,Abby,55
2006,female,72,Isabelle,55
2006,female,73,Nikita,55
2006,female,74,Caitlyn,54
2006,female,75,Harmony,54
2006,female,76,Trinity,54
2006,female,77,Lilly,53
2006,female,78,Ashlee,52
2006,female,79,Gabrielle,51
2006,female,80,Brooklyn,50
2006,female,81,Chelsea,50
2006,female,82,Bella,49
2006,female,83,Nevaeh,49
2006,female,84,Nicole,49
2006,female,85,Scarlett,49
2006,female,86,Libby,48
2006,female,87,Rose,48
2006,female,88,Taylor,48
2006,female,89,Isabel,47
2006,female,90,Maya,46
2006,female,91,Tessa,46
2006,female,92,Aimee,45
2006,female,93,Anahera,45
2006,female,94,Faith,45
2006,female,95,Jessie,45
2006,female,96,Courtney,44
2006,female,97,Maria,44
2006,female,98,Rachel,44
2006,female,99,Skye,44
2006,female,100,Alexis,43
1966,female,1,Michelle,587
1966,female,2,Karen,551
1966,female,3,Deborah,495
1966,female,4,Susan,492
1966,female,5,Joanne,430
1966,female,6,Sandra,426
1966,female,7,Lisa,420
1966,female,8,Tania,391
1966,female,9,Sharon,391
1966,female,10,Tracey,375
1966,female,11,Donna,371
1966,female,12,Julie,363
1966,female,13,Angela,357
1966,female,14,Christine,338
1966,female,15,Jacqueline,317
1966,female,16,Nicola,300
1966,female,17,Helen,296
1966,female,18,Wendy,295
1966,female,19,Fiona,293
1966,female,20,Elizabeth,276
1966,female,21,Catherine,270
1966,female,22,Leanne,247
1966,female,23,Kim,246
1966,female,24,Maria,240
1966,female,25,Jennifer,239
1966,female,26,Sarah,225
1966,female,27,Linda,225
1966,female,28,Tracy,216
1966,female,29,Andrea,208
1966,female,30,Alison,204
1966,female,31,Jane,202
1966,female,32,Diane,194
1966,female,33,Robyn,191
1966,female,34,Denise,180
1966,female,35,Mary,179
1966,female,36,Kathryn,175
1966,female,37,Suzanne,173
1966,female,38,Janine,172
1966,female,39,Margaret,171
1966,female,40,Patricia,167
1966,female,41,Heather,164
1966,female,42,Anne,164
1966,female,43,Amanda,159
1966,female,44,Louise,153
1966,female,45,Paula,151
1966,female,46,Carol,149
1966,female,47,Carolyn,145
1966,female,48,Judith,137
1966,female,49,Raewyn,135
1966,female,50,Maree,134
1966,female,51,Megan,129
1966,female,52,Lynda,126
1966,female,53,Debra,125
1966,female,54,Brenda,125
1966,female,55,Tanya,122
1966,female,56,Vicki,121
